activity_id,assay_chembl_id,molecule_chembl_id,pchembl_value,relation,standard_type,standard_units,standard_value,target_chembl_id,type,units,value,compound_name,canonical_smiles,molecular_weight,alogp
16416940,CHEMBL3750872,CHEMBL3746564,4.97,=,IC50,nM,10690.0,CHEMBL203,IC50,uM,10.69,,CC(=O)N1N=C(c2ccc(I)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,,
16416941,CHEMBL3750872,CHEMBL3746980,4.59,=,IC50,nM,25580.0,CHEMBL203,IC50,uM,25.58,,CC(=O)N1N=C(c2ccc(C)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,,
16416942,CHEMBL3750872,CHEMBL3746268,4.96,=,IC50,nM,10920.0,CHEMBL203,IC50,uM,10.92,,CC(=O)N1N=C(c2ccc(C)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,,
16416943,CHEMBL3750872,CHEMBL3747570,4.91,=,IC50,nM,12240.0,CHEMBL203,IC50,uM,12.24,,CC(=O)N1N=C(c2ccccc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,,
16416944,CHEMBL3750872,CHEMBL3745929,4.57,=,IC50,nM,26920.0,CHEMBL203,IC50,uM,26.92,,CCOc1ccc(C2=NN(C(C)=O)C(c3ccc(C(=O)OC(C)Cn4c([N+](=O)[O-])cnc4C)cc3)C2)cc1,,
16416945,CHEMBL3750872,CHEMBL3747407,4.82,=,IC50,nM,15160.0,CHEMBL203,IC50,uM,15.16,,CCOc1ccc(C2=NN(C(C)=O)C(c3ccc(C(=O)OCCn4c([N+](=O)[O-])cnc4C)cc3)C2)cc1,,
16416946,CHEMBL3750872,CHEMBL3747079,5.02,=,IC50,nM,9594.01,CHEMBL203,pIC50,,5.018,,CC(=O)N1N=C(c2ccccc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,,
16416947,CHEMBL3750872,CHEMBL3747570,4.91,=,IC50,nM,12246.16,CHEMBL203,pIC50,,4.912,,CC(=O)N1N=C(c2ccccc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,,
16416948,CHEMBL3750872,CHEMBL3746212,5.38,=,IC50,nM,4130.48,CHEMBL203,pIC50,,5.384,,CC(=O)N1N=C(c2ccc(Br)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,,
16416949,CHEMBL3750872,CHEMBL3747776,5.22,=,IC50,nM,5970.35,CHEMBL203,pIC50,,5.224,,CC(=O)N1N=C(c2ccc(Br)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,,
16416950,CHEMBL3750872,CHEMBL3746557,6.52,=,IC50,nM,301.3,CHEMBL203,pIC50,,6.521,,CC(=O)N1N=C(c2ccc(C(F)(F)F)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,,
16416951,CHEMBL3750872,CHEMBL3746421,5.17,=,IC50,nM,6683.44,CHEMBL203,pIC50,,5.175,,CC(=O)N1N=C(c2ccc(C(F)(F)F)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,,
16416952,CHEMBL3750872,CHEMBL3747055,5.07,=,IC50,nM,8550.67,CHEMBL203,pIC50,,5.068,,COc1ccc(C2=NN(C(C)=O)C(c3ccc(C(=O)OCCn4c([N+](=O)[O-])cnc4C)cc3)C2)cc1,,
16416953,CHEMBL3750872,CHEMBL3746387,4.67,=,IC50,nM,21330.45,CHEMBL203,pIC50,,4.671,,COc1ccc(C2=NN(C(C)=O)C(c3ccc(C(=O)OC(C)Cn4c([N+](=O)[O-])cnc4C)cc3)C2)cc1,,
16416954,CHEMBL3750872,CHEMBL3746473,6.22,=,IC50,nM,601.17,CHEMBL203,pIC50,,6.221,,CC(=O)N1N=C(c2ccc([N+](=O)[O-])cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,,
16416955,CHEMBL3750872,CHEMBL3746642,5.84,=,IC50,nM,1452.11,CHEMBL203,pIC50,,5.838,,CC(=O)N1N=C(c2ccc([N+](=O)[O-])cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,,
16416956,CHEMBL3750872,CHEMBL3747407,4.82,=,IC50,nM,15170.5,CHEMBL203,pIC50,,4.819,,CCOc1ccc(C2=NN(C(C)=O)C(c3ccc(C(=O)OCCn4c([N+](=O)[O-])cnc4C)cc3)C2)cc1,,
16416957,CHEMBL3750872,CHEMBL3745929,4.57,=,IC50,nM,26977.39,CHEMBL203,pIC50,,4.569,,CCOc1ccc(C2=NN(C(C)=O)C(c3ccc(C(=O)OC(C)Cn4c([N+](=O)[O-])cnc4C)cc3)C2)cc1,,
16416958,CHEMBL3750872,CHEMBL3747277,5.13,=,IC50,nM,7379.04,CHEMBL203,pIC50,,5.132,,CC(=O)N1N=C(c2ccc(Cl)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,,
16416959,CHEMBL3750872,CHEMBL3746168,5.03,=,IC50,nM,9268.3,CHEMBL203,pIC50,,5.033,,CC(=O)N1N=C(c2ccc(Cl)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,,
16416960,CHEMBL3750872,CHEMBL3747281,5.30,=,IC50,nM,5023.43,CHEMBL203,pIC50,,5.299,,CC(=O)N1N=C(c2ccc(F)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,,
16416961,CHEMBL3750872,CHEMBL3747152,5.18,=,IC50,nM,6591.74,CHEMBL203,pIC50,,5.181,,CC(=O)N1N=C(c2ccc(F)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,,
16416962,CHEMBL3750872,CHEMBL3746711,5.90,=,IC50,nM,1261.83,CHEMBL203,pIC50,,5.899,,CC(=O)N1N=C(c2ccc(I)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,,
16416963,CHEMBL3750872,CHEMBL3746564,4.97,=,IC50,nM,10690.55,CHEMBL203,pIC50,,4.971,,CC(=O)N1N=C(c2ccc(I)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,,
16416964,CHEMBL3750872,CHEMBL3746268,4.96,=,IC50,nM,10939.56,CHEMBL203,pIC50,,4.961,,CC(=O)N1N=C(c2ccc(C)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,,
16416965,CHEMBL3750872,CHEMBL3746980,4.59,=,IC50,nM,25585.86,CHEMBL203,pIC50,,4.592,,CC(=O)N1N=C(c2ccc(C)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,,
16435150,CHEMBL3756968,CHEMBL3754722,6.54,=,IC50,nM,290.46,CHEMBL203,IC50,nM,290.46,,COc1cc(NC(=O)Nc2ccncc2)cc(-c2cncnc2)c1OC,,
16435151,CHEMBL3756968,CHEMBL3752404,6.72,=,IC50,nM,189.49,CHEMBL203,IC50,nM,189.49,,O=C(Nc1ccncc1)Nc1cc(-c2cccnc2)cc(C(F)(F)F)c1,,
16435153,CHEMBL3756968,CHEMBL3752008,7.83,=,IC50,nM,14.83,CHEMBL203,IC50,nM,14.83,,O=C(Nc1ccncc1)Nc1cc(-c2cncnc2)cc(C(F)(F)F)c1,,
16435154,CHEMBL3756968,CHEMBL3753886,7.01,=,IC50,nM,97.22,CHEMBL203,IC50,nM,97.22,,O=C(Nc1ccncc1)Nc1cc(-c2cccnc2)ccc1OC(F)(F)F,,
16435155,CHEMBL3756968,CHEMBL3753623,6.99,=,IC50,nM,102.93,CHEMBL203,IC50,nM,102.93,,COc1ccc(-c2ccc(OC(F)(F)F)c(NC(=O)Nc3ccncc3)c2)cn1,,
16435156,CHEMBL3756968,CHEMBL3752370,7.74,=,IC50,nM,18.04,CHEMBL203,IC50,nM,18.04,,O=C(Nc1ccncc1)Nc1cc(-c2cncnc2)ccc1OC(F)(F)F,,
16435157,CHEMBL3756968,CHEMBL3754709,6.50,=,IC50,nM,317.12,CHEMBL203,IC50,nM,317.12,,COc1cc(NC(=O)Nc2nccs2)cc(-c2cccnc2)c1OC,,
16435158,CHEMBL3756968,CHEMBL3753142,7.11,=,IC50,nM,78.17,CHEMBL203,IC50,nM,78.17,,O=C(Nc1cc(-c2cccnc2)cc(C(F)(F)F)c1)Nc1nccs1,,
16435159,CHEMBL3756968,CHEMBL3751967,6.32,=,IC50,nM,476.66,CHEMBL203,IC50,nM,476.66,,COc1ccc(-c2cc(NC(=O)Nc3nccs3)cc(C(F)(F)F)c2)cn1,,
16435160,CHEMBL3756968,CHEMBL3754556,7.14,=,IC50,nM,71.82,CHEMBL203,IC50,nM,71.82,,O=C(Nc1cc(-c2cncnc2)cc(C(F)(F)F)c1)Nc1nccs1,,
16435161,CHEMBL3756968,CHEMBL3753811,6.92,=,IC50,nM,121.09,CHEMBL203,IC50,nM,121.09,,O=C(Nc1nccs1)Nc1cc(-c2cccnc2)ccc1OC(F)(F)F,,
16435162,CHEMBL3756968,CHEMBL3753157,6.30,=,IC50,nM,495.3,CHEMBL203,IC50,nM,495.3,,COc1ccc(-c2ccc(OC(F)(F)F)c(NC(=O)Nc3nccs3)c2)cn1,,
16435163,CHEMBL3756968,CHEMBL3752248,7.14,=,IC50,nM,71.71,CHEMBL203,IC50,nM,71.71,,O=C(Nc1nccs1)Nc1cc(-c2cncnc2)ccc1OC(F)(F)F,,
16435164,CHEMBL3756968,CHEMBL3753532,7.61,=,IC50,nM,24.81,CHEMBL203,IC50,nM,24.81,,COc1cc(NC(=O)Nc2ccccn2)cc(-c2c[nH]cn2)c1OC,,
16435165,CHEMBL3756968,CHEMBL3754301,6.78,=,IC50,nM,165.6,CHEMBL203,IC50,nM,165.6,,Cn1cnc(-c2cc(NC(=O)Nc3ccncc3)cc(C(F)(F)F)c2)c1,,
16435166,CHEMBL3756968,CHEMBL3752825,7.02,=,IC50,nM,94.82,CHEMBL203,IC50,nM,94.82,,Cn1cnc(-c2ccc(OC(F)(F)F)c(NC(=O)Nc3ccncc3)c2)c1,,
16435167,CHEMBL3756968,CHEMBL3752129,6.44,=,IC50,nM,362.0,CHEMBL203,IC50,nM,362.0,,COc1cc(NC(=O)Nc2nccs2)cc(-c2cn(C)cn2)c1OC,,
16435168,CHEMBL3756968,CHEMBL3752916,6.51,=,IC50,nM,310.76,CHEMBL203,IC50,nM,310.76,,Cn1cnc(-c2cc(NC(=O)Nc3nccs3)cc(C(F)(F)F)c2)c1,,
16435169,CHEMBL3756968,CHEMBL1336,8.53,=,IC50,nM,2.96,CHEMBL203,IC50,nM,2.96,SORAFENIB,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,,
16435174,CHEMBL3756968,CHEMBL3753444,6.34,=,IC50,nM,455.17,CHEMBL203,IC50,nM,455.17,,COc1ccc(-c2cc(NC(=O)Nc3ccncc3)cc(OC)c2OC)cn1,,
16435175,CHEMBL3756968,CHEMBL3753836,6.88,=,IC50,nM,131.09,CHEMBL203,IC50,nM,131.09,,COc1cc(NC(=O)Nc2ccncc2)cc(-c2cccnc2)c1OC,,
16435176,CHEMBL3756968,CHEMBL3754057,7.58,=,IC50,nM,26.56,CHEMBL203,IC50,nM,26.56,,O=C(Nc1ccccn1)Nc1cc(-c2cncnc2)ccc1OC(F)(F)F,,
16436353,CHEMBL3756968,CHEMBL3753208,7.04,=,IC50,nM,90.57,CHEMBL203,IC50,nM,90.57,,O=C(Nc1ccccn1)Nc1cc(-c2cccnc2)ccc1OC(F)(F)F,,
16436354,CHEMBL3756968,CHEMBL3754785,7.18,=,IC50,nM,66.59,CHEMBL203,IC50,nM,66.59,,COc1ccc(-c2cc(NC(=O)Nc3ccccn3)cc(OC)c2OC)cn1,,
16436355,CHEMBL3756968,CHEMBL3752074,7.31,=,IC50,nM,48.81,CHEMBL203,IC50,nM,48.81,,COc1cc(NC(=O)Nc2ccccn2)cc(-c2cccnc2)c1OC,,
16443117,CHEMBL3755797,CHEMBL3752365,7.11,=,IC50,nM,78.0,CHEMBL203,IC50,nM,78.0,,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC(C)C)nc32)c1,,
16443118,CHEMBL3755797,CHEMBL939,6.07,=,IC50,nM,845.0,CHEMBL203,IC50,nM,845.0,GEFITINIB,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,,
16443119,CHEMBL3755797,CHEMBL3752204,8.02,=,IC50,nM,9.5,CHEMBL203,IC50,nM,9.5,,CN(C)/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,,
16444024,CHEMBL3755797,CHEMBL1229592,8.19,=,IC50,nM,6.4,CHEMBL203,IC50,nM,6.4,,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,,
16444025,CHEMBL3755797,CHEMBL3545308,7.84,=,IC50,nM,14.3,CHEMBL203,IC50,nM,14.3,ROCILETINIB,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,,
16444026,CHEMBL3755797,CHEMBL3353410,8.15,=,IC50,nM,7.0,CHEMBL203,IC50,nM,7.0,OSIMERTINIB,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,,
16444036,CHEMBL3755797,CHEMBL3754213,7.72,=,IC50,nM,19.0,CHEMBL203,IC50,nM,19.0,,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OCCC)nc32)c1,,
16444037,CHEMBL3755797,CHEMBL3754564,7.96,=,IC50,nM,11.0,CHEMBL203,IC50,nM,11.0,,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OCC)nc32)c1,,
16444038,CHEMBL3755797,CHEMBL3754803,7.63,=,IC50,nM,23.5,CHEMBL203,IC50,nM,23.5,,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4C)nc32)c1,,
16444039,CHEMBL3755797,CHEMBL3633146,8.54,=,IC50,nM,2.9,CHEMBL203,IC50,nM,2.9,,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)c1,,
16444040,CHEMBL3755797,CHEMBL3753461,6.55,=,IC50,nM,280.0,CHEMBL203,IC50,nM,280.0,,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3c(C)nc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,,
16444042,CHEMBL3755797,CHEMBL3753305,7.68,=,IC50,nM,21.0,CHEMBL203,IC50,nM,21.0,,C=CC(=O)Nc1cccc(-n2c(=O)cc(-c3ccccc3)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,,
16444043,CHEMBL3755797,CHEMBL3752139,7.02,=,IC50,nM,95.0,CHEMBL203,IC50,nM,95.0,,C=CC(=O)Nc1cccc(-n2c(=O)cc(N(C)C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,,
16444044,CHEMBL3755797,CHEMBL3753228,7.41,=,IC50,nM,39.0,CHEMBL203,IC50,nM,39.0,,C=CC(=O)Nc1cccc(-n2c(=O)cc(C(F)(F)F)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,,
16444045,CHEMBL3755797,CHEMBL3754040,7.03,=,IC50,nM,94.0,CHEMBL203,IC50,nM,94.0,,C=CC(=O)Nc1cccc(-n2c(=O)cc(C(C)C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,,
16444046,CHEMBL3755797,CHEMBL3752448,8.00,=,IC50,nM,10.0,CHEMBL203,IC50,nM,10.0,,C=CC(=O)Nc1cccc(-n2c(=O)cc(C3CC3)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,,
16444047,CHEMBL3755797,CHEMBL3753874,7.75,=,IC50,nM,17.8,CHEMBL203,IC50,nM,17.8,,C=CC(=O)Nc1cccc(-n2c(=O)cc(CCC)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,,
16444048,CHEMBL3755797,CHEMBL3751976,8.17,=,IC50,nM,6.7,CHEMBL203,IC50,nM,6.7,,C=CC(=O)Nc1cccc(-n2c(=O)cc(CC)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,,
16444049,CHEMBL3755797,CHEMBL3633143,9.10,=,IC50,nM,0.8,CHEMBL203,IC50,nM,0.8,,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,,
16444050,CHEMBL3755797,CHEMBL3753011,8.80,=,IC50,nM,1.6,CHEMBL203,IC50,nM,1.6,,C=CC(=O)Nc1cccc(-n2c(=O)c(-c3ccccc3)c(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,,
16444051,CHEMBL3755797,CHEMBL3633145,9.30,=,IC50,nM,0.5,CHEMBL203,IC50,nM,0.5,,C=CC(=O)Nc1cccc(-n2c(=O)c(Cc3ccccc3)cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,,
16444052,CHEMBL3755797,CHEMBL3753235,9.70,=,IC50,nM,0.2,CHEMBL203,IC50,nM,0.2,,C=CC(=O)Nc1cccc(-n2c(=O)c(-c3ccccc3)cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,,
16444053,CHEMBL3755797,CHEMBL3752363,8.89,=,IC50,nM,1.3,CHEMBL203,IC50,nM,1.3,,C=CC(=O)Nc1cccc(-n2c(=O)c(C)cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,,
16444054,CHEMBL3755797,CHEMBL3633142,9.30,=,IC50,nM,0.5,CHEMBL203,IC50,nM,0.5,,C=CC(=O)Nc1cccc(-n2c(=O)ccc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,,
16451653,CHEMBL3761494,CHEMBL3758502,6.22,=,IC50,nM,600.0,CHEMBL203,IC50,uM,0.6,,CC1(C)OCc2c(Nc3n[nH]c4ccccc34)nc(-c3cn[nH]c3)nc21,,
16451792,CHEMBL3761494,CHEMBL3759096,5.52,=,IC50,nM,3000.0,CHEMBL203,IC50,uM,3.0,,Cn1nccc1-c1nc(Nc2n[nH]c3ccccc23)c2c(n1)C(C)(C)OC2,,
16452420,CHEMBL3761494,CHEMBL3758739,6.43,=,IC50,nM,370.0,CHEMBL203,IC50,uM,0.37,,CC1(C)OCc2c(Nc3n[nH]c4c(Cl)cccc34)nc(-c3cn[nH]c3C(F)F)nc21,,
16457535,CHEMBL3761557,CHEMBL3759815,7.89,=,IC50,nM,13.0,CHEMBL203,IC50,nM,13.0,,C[C@@H](Nc1ncnc2sc(-c3ccc(CO)cc3F)cc12)c1ccccc1,,
16457536,CHEMBL3761557,CHEMBL3759649,7.23,=,IC50,nM,59.0,CHEMBL203,IC50,nM,59.0,,C[C@@H](Nc1ncnc2sc(-c3ccc(C=O)cc3F)cc12)c1ccccc1,,
16457537,CHEMBL3761557,CHEMBL3759356,8.10,=,IC50,nM,8.0,CHEMBL203,IC50,nM,8.0,,C[C@@H](Nc1ncnc2sc(-c3cccc(C(=O)O)c3)cc12)c1ccccc1,,
16457538,CHEMBL3761557,CHEMBL3758939,8.30,=,IC50,nM,5.0,CHEMBL203,IC50,nM,5.0,,C[C@@H](Nc1ncnc2sc(-c3cccc(C(N)=O)c3)cc12)c1ccccc1,,
16457539,CHEMBL3761557,CHEMBL3760023,7.58,=,IC50,nM,26.0,CHEMBL203,IC50,nM,26.0,,C[C@@H](Nc1ncnc2sc(-c3cccc(S(C)(=O)=O)c3)cc12)c1ccccc1,,
16457540,CHEMBL3761557,CHEMBL3758471,8.22,=,IC50,nM,6.0,CHEMBL203,IC50,nM,6.0,,C[C@@H](Nc1ncnc2sc(-c3cccc(C=O)c3)cc12)c1ccccc1,,
16457541,CHEMBL3761557,CHEMBL3758951,8.10,=,IC50,nM,8.0,CHEMBL203,IC50,nM,8.0,,C[C@@H](Nc1ncnc2sc(-c3ccc(F)c(C=O)c3)cc12)c1ccccc1,,
16457542,CHEMBL3761557,CHEMBL3759085,6.56,=,IC50,nM,276.0,CHEMBL203,IC50,nM,276.0,,C[C@@H](Nc1ncnc2sc(-c3ccccc3C(N)=O)cc12)c1ccccc1,,
16457543,CHEMBL3761557,CHEMBL3759963,7.89,=,IC50,nM,13.0,CHEMBL203,IC50,nM,13.0,,COc1cccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c1OC,,
16457544,CHEMBL3761557,CHEMBL3759780,8.22,=,IC50,nM,6.0,CHEMBL203,IC50,nM,6.0,,COc1cc(F)ccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,,
16457545,CHEMBL3761557,CHEMBL3758868,8.30,=,IC50,nM,5.0,CHEMBL203,IC50,nM,5.0,,COc1ccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c(OC)c1,,
16457546,CHEMBL3761557,CHEMBL3759961,8.70,=,IC50,nM,2.0,CHEMBL203,IC50,nM,2.0,,COc1cccc(OC)c1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,,
16457547,CHEMBL3761557,CHEMBL3759199,9.05,=,IC50,nM,0.9,CHEMBL203,IC50,nM,0.9,,COc1cccc(OC)c1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2s1,,
16457548,CHEMBL3761557,CHEMBL3758800,8.70,=,IC50,nM,2.0,CHEMBL203,IC50,nM,2.0,,C[C@@H](Nc1ncnc2sc(-c3ccc(C(=O)NCCN(C)C)cc3)cc12)c1ccccc1,,
16457549,CHEMBL3761557,CHEMBL3758376,8.70,=,IC50,nM,2.0,CHEMBL203,IC50,nM,2.0,,CN(C)CCNC(=O)c1ccc(-c2cc3c(N[C@H](CO)c4ccccc4)ncnc3s2)cc1,,
16457550,CHEMBL3761557,CHEMBL3759369,9.05,=,IC50,nM,0.9,CHEMBL203,IC50,nM,0.9,,C[C@@H](Nc1ncnc2sc(-c3cccc(C(=O)NCCN(C)C)c3)cc12)c1ccccc1,,
16457551,CHEMBL3761557,CHEMBL3758278,8.70,=,IC50,nM,2.0,CHEMBL203,IC50,nM,2.0,,COc1cc(C(N)=O)ccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,,
16457552,CHEMBL3761557,CHEMBL3759480,8.82,=,IC50,nM,1.5,CHEMBL203,IC50,nM,1.5,,COc1cc(C(N)=O)ccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2s1,,
16457553,CHEMBL3761557,CHEMBL3759478,8.05,=,IC50,nM,9.0,CHEMBL203,IC50,nM,9.0,,OC[C@@H](Nc1ncnc2sc(-c3ccccc3)cc12)c1ccccc1,,
16457554,CHEMBL3761557,CHEMBL3758761,7.68,=,IC50,nM,21.0,CHEMBL203,IC50,nM,21.0,,COc1c(C=O)cccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,,
16457555,CHEMBL3761557,CHEMBL3759359,8.82,=,IC50,nM,1.5,CHEMBL203,IC50,nM,1.5,,COc1c(CO)cccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,,
16457556,CHEMBL3761557,CHEMBL3758990,8.05,=,IC50,nM,9.0,CHEMBL203,IC50,nM,9.0,,COC(=O)c1cccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c1OC,,
